id	tc_text	en_text	status
5300339	立即派出烈焰戰士和克魯特，我們必須在我們的軍事設施完成之前阻擋他們的入侵？	Have Fire Warriors and Kroot dispatched immediately. We must stop the enemy before they progress into our military complex.	different
5300340	立刻去，指揮官。	Right away, Commander.	different
5300341	我們必須找出我們的安全漏洞，把斥候給派出去，讓他們搜尋每個地方，並且立刻回報。	We must find the location of our security breach. Have scouts sent. Let them scour every possible breach location, and report back immediately.	different
5300342	他們會立刻派出去。	They shall be sent immediately.	different
5300343	歐耶斯卡指揮官，發現入侵者了！他們突破了我們在圓周基地9-3-紅的防禦。	Commander Or’es’Ka, the intruders have been located! They breached our defenses at Periphery Base 9-3-Red.	different
5300344	幹的好，戰士。	Excellent work, warrior.	different
5300345	啊！我們派出去了多少的尋路者，然後一點消息都沒有！它們最後的報告是來自哪個地方？	Ah! How many Pathfinders have we dispatched, and no news! Where did they last report from?	different
5300346	指揮官，它們全都在3-紅區域。	Commander, they have all been in sector 3-Red.	different
5300347	那我們應該把部隊給派過去那邊。	Then we should direct our forces there.	different
5300348	指揮官！我們被攻擊了！	Commander! We are under attack! 	different
5300349	他們終於露出馬腳了！很好，我們現在知道哪裡可以找到他們了。	Then they have shown their hand! Good, we now know where to find them.	different
5300350	歐耶斯卡指揮官，軌道防禦系統還要多久可完成？	Commander Or’es’Ka, how close to ready is this orbital defense system?	different
5300351	它—它將可以射擊了，但它還沒經過校正，同時也還沒安裝安全密碼。	It – it will fire, but it is not calibrated, and security codes have not been installed.	different
5300352	讓它準備好，那可以用來射擊入侵者了。	Have it readied. That is sufficient to fire on the intruder.	different
5300353	但是智者，它還沒有很好的準度，我們自己的部隊可能會—	But Wise One, it will not fire with great accuracy. Some of our own troops may –	different
5300354	那麼他們就是為更大良善而犧牲。照我說的去做，勝利將會屬於我們。	Then they are sacrificed for the Greater Good. Do as I say, and victory is ours.	different
5300355	指揮官—乙太導師—軌道防禦系統已經啟動，現在準備射擊了。	Commander – Ethereal – the orbital defense system has been activated and primed, and is now ready to fire.	different
5300356	敵人在我們的視線中嗎？	Is the enemy in our sights?	different
5300357	是的，歐耶斯卡指揮官。但是—不是所有的冷卻系統都備便，如果射擊太過頻繁的話火砲將會過熱。	Yes, Commander Or’es’Ka. But – not all cooling systems are in place, and the cannon will overheat if fired too often.	different
5300358	好吧，那就盡可能在安全範圍內射擊，我們必須拖住他們，直到我們的支援部隊抵達為止。	Well, fire as often as it is safe to do so. We must hold them off until our reinforcement fleet arrives.	different
5300359	"史塔伯斯將軍—異星領導者""乙太導師""被發現在他們的太空火砲旁邊，異星手冊指出這些領導人都是首要的目標。"	General Stubbs – the alien “Ethereal” leader has been sighted by their space cannon. The Xeno Handbook identifies these leaders as primary targets.	different
5300360	波里爾指揮官，異星領導者乙太導師，被發現在巨大太空火砲的旁邊。	Commander Boreale, the xeno leader, called an Ethereal, was been sighted by the great Space Cannon.	different
5300361	很好，現在我們知道要瞄準甚麼地方了。	Good. Now we know where to aim our guns.	different
5300362	大修女，我們發現在設施旁出現了一位強大的鈦星聯盟領導人。	Canoness, our surveillance has revealed that a powerful Tau religious leader is within the compound. 	different
5300363	他在哪裡？如果我們殺死他，我們就會毀掉他們的信念和希望。	Where is he? If we kill him, we kill their faith and hope.	different
5300364	就在巨大的火砲旁邊，女士。	By the great cannon, Mistress.	different
5300365	啊！我看到他們追隨的那個人了，那個虛偽的神！他不過是眾多渾沌之口的食物而以！就在那個大砲旁！那邊，我可以看見他了！	Ah! I see the one they all bow to. The false god! He is food for the many mouths of Chaos! By the big gun! There. I can see him!	different
5300366	我看見…我已經看見他們的先知，他對未來一無所知。他就站在他們的大砲旁。	I see… I have seen their Farseer, who knows nothing of the future. He stands by their great cannon.	different
5300367	大人！他們的乙太導師，就是他們像奴隸般侍奉的那個人。我們看到他了，他就站在他們的大砲旁。	Archon! Their Ethereal, whom they serve like the groveling slaves they are. We have seen him. He is by their great cannon.	different
5300368	我們有兩個理由，那麼，讓他瞧瞧吧。	We have two reasons, then, to pay him a visit.	different
5300369	戰爭頭目！戈古茲！	Warboss! Gorgutz!	different
5300370	耶，甚麼事？	Yeh, wot is it?	different
5300371	我們的孩子看到你說的乙太導師。	Me boyz saw dat Effereal ya said ta look out for.	different
5300372	很好，在哪邊？	Well where iz ‘e?	different
5300373	就在那邊的大砲旁。	By da big big gun dey got down dere. 	different
5300374	我看見…他們的大君…殺掉…他…	I see … their Lord … kill … him…	different
5300375	指揮官，他們奪取了基地防禦火砲的控制！	Commander, they have taken control of the base defense guns!	different
5300376	指揮官，我們控制了防禦系統！	Commander, the defense systems are under our control!	different
5300377	中尉，有沒有確認殺死了乙太導師？	Lieutenant, do have have a confirmed kill on the Ethereal?	different
5300378	我們…沒有，長官，沒有發現任何的血跡。	We… no sir, no body has been identified.	different
5300379	你，士兵，我們有抓到乙太導師嗎？	You, Marine, did we get the Ethereal?	different
5300380	沒有，波里爾指揮官。他消失了…我不曉得原因。	No, Commander Boreale. He vanished… I don’t know how.	different
5300381	修女們，我們有拿到異星領導者的屍體嗎？	Sisters, do we have the body of the xeno leader?	different
5300382	沒有，大修女，我們找過了，但沒有發現乙太導師的屍體。	No, Canoness. We have looked, we could not find the Ethereal’s body.	different
5300383	他去哪裡了？哪邊！？嗯…把他給找出來！	Where did he go? Where!? Hrrrgh…. find him!	different
5300384	顧問，告訴我，我們要如何殺死他們的乙太導師？	Councilor, tell me. Have we slain this Ethereal of theirs?	different
5300385	唉，先知，我不知道我們該怎麼作，他不曉得用甚麼方法消失了。	Alas, Farseer, I cannot say that we have. He seems somehow to have vanished. 	different
5300386	"甚麼？這個""乙太導師""從我們的手中溜走了？從我們嚴密的監視之中！當我們抓到他，我會親自撕毀他的！"	What? How did this ‘Ethereal’ slip from our clutches? We, old of years and keen of sight! When we get him, I myself shall strip the flesh from his living corpse!	different
5300387	我們抓到乙太導師嗎？	Did we get da Effereal?	different
5300388	啊，沒有，戰爭老大，我不知道他在哪裡。	Er, no Warboss. I donno where ‘e got to.	different
5300389	你弄丟他了？這不是一個歐克的好藉口！	‘Ow’d you lose ‘im? Ya sotted grotty excuse for an Ork!	different
5300390	乙太導師…從我們這裡…逃脫了…	Ethereal … has … escaped us…	different
5300391	史塔伯斯將軍，我們又發現了乙太導師的蹤跡。他在他們的指揮中心被發現，進入了他們的聯盟中樞站。	General Stubbs, we have sighted the Ethereal again. He was seen in their central command, entering their Coalition Center building.	different
5300392	波里爾指揮官，看來乙太導師已經逃掉了。他被發現出現在鈦星指揮中心，進入了聯盟中樞站之中。	Commander Boreale, it appears the Ethereal did escape. He was seen entering the Coalition Center in the Tau central command.	different
5300393	大修女，我們發現了異星領導者，乙太導師不曉得用甚麼方法，安全的回到了鈦星的指揮中心。	Canoness, we have found the xeno leader. The Ethereal somehow made it safely to the Tau central command.	different
